domain,"domain_type","domain_wc","match_depth","sort_order"
"myforum.community",PRIVATE,"*.myforum.community",3,1
"myforum.community",PRIVATE,"myforum.community",3,1
"community-pro.de",PRIVATE,"*.community-pro.de",3,1
"community-pro.de",PRIVATE,"community-pro.de",3,1
"diskussionsbereich.de",PRIVATE,"*.diskussionsbereich.de",3,1
"diskussionsbereich.de",PRIVATE,"diskussionsbereich.de",3,1
"community-pro.net",PRIVATE,"*.community-pro.net",3,1
"community-pro.net",PRIVATE,"community-pro.net",3,1
"meinforum.net",PRIVATE,"*.meinforum.net",3,1
"meinforum.net",PRIVATE,"meinforum.net",3,1
"wpenginepowered.com",PRIVATE,"*.wpenginepowered.com",3,1
"wpenginepowered.com",PRIVATE,"wpenginepowered.com",3,1
"*.xenonconnect.de",PRIVATE,"*.xenonconnect.de",4,1
"*.xenonconnect.de",PRIVATE,"xenonconnect.de",4,1
"half.host",PRIVATE,"*.half.host",3,1
"half.host",PRIVATE,"half.host",3,1
"xnbay.com",PRIVATE,"*.xnbay.com",3,1
"xnbay.com",PRIVATE,"xnbay.com",3,1
"cistron.nl",PRIVATE,"*.cistron.nl",3,1
"cistron.nl",PRIVATE,"cistron.nl",3,1
"demon.nl",PRIVATE,"*.demon.nl",3,1
"demon.nl",PRIVATE,"demon.nl",3,1
"xs4all.space",PRIVATE,"*.xs4all.space",3,1
"xs4all.space",PRIVATE,"xs4all.space",3,1
"yandexcloud.net",PRIVATE,"*.yandexcloud.net",3,1
"yandexcloud.net",PRIVATE,"yandexcloud.net",3,1
"sourcecraft.site",PRIVATE,"*.sourcecraft.site",3,1
"sourcecraft.site",PRIVATE,"sourcecraft.site",3,1
"official.academy",PRIVATE,"*.official.academy",3,1
"official.academy",PRIVATE,"official.academy",3,1
"yolasite.com",PRIVATE,"*.yolasite.com",3,1
"yolasite.com",PRIVATE,"yolasite.com",3,1
"ynh.fr",PRIVATE,"*.ynh.fr",3,1
"ynh.fr",PRIVATE,"ynh.fr",3,1
"nohost.me",PRIVATE,"*.nohost.me",3,1
"nohost.me",PRIVATE,"nohost.me",3,1
"noho.st",PRIVATE,"*.noho.st",3,1
"noho.st",PRIVATE,"noho.st",3,1
"za.net",PRIVATE,"*.za.net",3,1
"za.net",PRIVATE,"za.net",3,1
"za.org",PRIVATE,"*.za.org",3,1
"za.org",PRIVATE,"za.org",3,1
"zap.cloud",PRIVATE,"*.zap.cloud",3,1
"zap.cloud",PRIVATE,"zap.cloud",3,1
"zeabur.app",PRIVATE,"*.zeabur.app",3,1
"zeabur.app",PRIVATE,"zeabur.app",3,1
"*.zerops.app",PRIVATE,"*.zerops.app",4,1
"*.zerops.app",PRIVATE,"zerops.app",4,1
"bss.design",PRIVATE,"*.bss.design",3,1
"bss.design",PRIVATE,"bss.design",3,1
"basicserver.io",PRIVATE,"*.basicserver.io",3,1
"basicserver.io",PRIVATE,"basicserver.io",3,1
"virtualserver.io",PRIVATE,"*.virtualserver.io",3,1
"virtualserver.io",PRIVATE,"virtualserver.io",3,1
"enterprisecloud.nu",PRIVATE,"*.enterprisecloud.nu",3,1
"enterprisecloud.nu",PRIVATE,"enterprisecloud.nu",3,1
"zone.id",PRIVATE,"*.zone.id",3,1
"zone.id",PRIVATE,"zone.id",3,1
"zabc.net",PRIVATE,"*.zabc.net",3,1
"zabc.net",PRIVATE,"zabc.net",3,1
ac,TLD,"*.ac",2,0
ac,TLD,ac,2,0
ad,TLD,"*.ad",2,0
ad,TLD,ad,2,0
ae,TLD,"*.ae",2,0
ae,TLD,ae,2,0
aero,TLD,"*.aero",2,0
aero,TLD,aero,2,0
af,TLD,"*.af",2,0
af,TLD,af,2,0
ag,TLD,"*.ag",2,0
ag,TLD,ag,2,0
ai,TLD,"*.ai",2,0
ai,TLD,ai,2,0
al,TLD,"*.al",2,0
al,TLD,al,2,0
am,TLD,"*.am",2,0
am,TLD,am,2,0
ao,TLD,"*.ao",2,0
ao,TLD,ao,2,0
aq,TLD,"*.aq",2,0
aq,TLD,aq,2,0
ar,TLD,"*.ar",2,0
ar,TLD,ar,2,0
arpa,TLD,"*.arpa",2,0
arpa,TLD,arpa,2,0
as,TLD,"*.as",2,0
as,TLD,as,2,0
asia,TLD,"*.asia",2,0
asia,TLD,asia,2,0
at,TLD,"*.at",2,0
at,TLD,at,2,0
au,TLD,"*.au",2,0
au,TLD,au,2,0
aw,TLD,"*.aw",2,0
aw,TLD,aw,2,0
ax,TLD,"*.ax",2,0
ax,TLD,ax,2,0
az,TLD,"*.az",2,0
az,TLD,az,2,0
ba,TLD,"*.ba",2,0
ba,TLD,ba,2,0
bb,TLD,"*.bb",2,0
bb,TLD,bb,2,0
"*.bd",ICANN,"*.bd",3,0
"*.bd",ICANN,bd,3,0
be,TLD,"*.be",2,0
be,TLD,be,2,0
bf,TLD,"*.bf",2,0
bf,TLD,bf,2,0
bg,TLD,"*.bg",2,0
bg,TLD,bg,2,0
bh,TLD,"*.bh",2,0
bh,TLD,bh,2,0
bi,TLD,"*.bi",2,0
bi,TLD,bi,2,0
biz,TLD,"*.biz",2,0
biz,TLD,biz,2,0
bj,TLD,"*.bj",2,0
bj,TLD,bj,2,0
bm,TLD,"*.bm",2,0
bm,TLD,bm,2,0
bn,TLD,"*.bn",2,0
bn,TLD,bn,2,0
bo,TLD,"*.bo",2,0
bo,TLD,bo,2,0
br,TLD,"*.br",2,0
br,TLD,br,2,0
bs,TLD,"*.bs",2,0
bs,TLD,bs,2,0
bt,TLD,"*.bt",2,0
bt,TLD,bt,2,0
bv,TLD,"*.bv",2,0
bv,TLD,bv,2,0
bw,TLD,"*.bw",2,0
bw,TLD,bw,2,0
by,TLD,"*.by",2,0
by,TLD,by,2,0
bz,TLD,"*.bz",2,0
bz,TLD,bz,2,0
ca,TLD,"*.ca",2,0
ca,TLD,ca,2,0
cat,TLD,"*.cat",2,0
cat,TLD,cat,2,0
cc,TLD,"*.cc",2,0
cc,TLD,cc,2,0
cd,TLD,"*.cd",2,0
cd,TLD,cd,2,0
cf,TLD,"*.cf",2,0
cf,TLD,cf,2,0
cg,TLD,"*.cg",2,0
cg,TLD,cg,2,0
ch,TLD,"*.ch",2,0
ch,TLD,ch,2,0
ci,TLD,"*.ci",2,0
ci,TLD,ci,2,0
"*.ck",ICANN,"*.ck",3,0
"*.ck",ICANN,ck,3,0
cl,TLD,"*.cl",2,0
cl,TLD,cl,2,0
cm,TLD,"*.cm",2,0
cm,TLD,cm,2,0
cn,TLD,"*.cn",2,0
cn,TLD,cn,2,0
co,TLD,"*.co",2,0
co,TLD,co,2,0
com,TLD,"*.com",2,0
com,TLD,com,2,0
coop,TLD,"*.coop",2,0
coop,TLD,coop,2,0
cr,TLD,"*.cr",2,0
cr,TLD,cr,2,0
cu,TLD,"*.cu",2,0
cu,TLD,cu,2,0
cv,TLD,"*.cv",2,0
cv,TLD,cv,2,0
cw,TLD,"*.cw",2,0
cw,TLD,cw,2,0
cx,TLD,"*.cx",2,0
cx,TLD,cx,2,0
cy,TLD,"*.cy",2,0
cy,TLD,cy,2,0
cz,TLD,"*.cz",2,0
cz,TLD,cz,2,0
de,TLD,"*.de",2,0
de,TLD,de,2,0
dj,TLD,"*.dj",2,0
dj,TLD,dj,2,0
dk,TLD,"*.dk",2,0
dk,TLD,dk,2,0
dm,TLD,"*.dm",2,0
dm,TLD,dm,2,0
do,TLD,"*.do",2,0
do,TLD,do,2,0
dz,TLD,"*.dz",2,0
dz,TLD,dz,2,0
ec,TLD,"*.ec",2,0
ec,TLD,ec,2,0
edu,TLD,"*.edu",2,0
edu,TLD,edu,2,0
ee,TLD,"*.ee",2,0
ee,TLD,ee,2,0
eg,TLD,"*.eg",2,0
eg,TLD,eg,2,0
"*.er",ICANN,"*.er",3,0
"*.er",ICANN,er,3,0
es,TLD,"*.es",2,0
es,TLD,es,2,0
et,TLD,"*.et",2,0
et,TLD,et,2,0
eu,TLD,"*.eu",2,0
eu,TLD,eu,2,0
fi,TLD,"*.fi",2,0
fi,TLD,fi,2,0
fj,TLD,"*.fj",2,0
fj,TLD,fj,2,0
"*.fk",ICANN,"*.fk",3,0
"*.fk",ICANN,fk,3,0
fm,TLD,"*.fm",2,0
fm,TLD,fm,2,0
fo,TLD,"*.fo",2,0
fo,TLD,fo,2,0
fr,TLD,"*.fr",2,0
fr,TLD,fr,2,0
ga,TLD,"*.ga",2,0
ga,TLD,ga,2,0
gb,TLD,"*.gb",2,0
gb,TLD,gb,2,0
gd,TLD,"*.gd",2,0
gd,TLD,gd,2,0
ge,TLD,"*.ge",2,0
ge,TLD,ge,2,0
gf,TLD,"*.gf",2,0
gf,TLD,gf,2,0
gg,TLD,"*.gg",2,0
gg,TLD,gg,2,0
gh,TLD,"*.gh",2,0
gh,TLD,gh,2,0
gi,TLD,"*.gi",2,0
gi,TLD,gi,2,0
gl,TLD,"*.gl",2,0
gl,TLD,gl,2,0
gm,TLD,"*.gm",2,0
gm,TLD,gm,2,0
gn,TLD,"*.gn",2,0
gn,TLD,gn,2,0
gov,TLD,"*.gov",2,0
gov,TLD,gov,2,0
gp,TLD,"*.gp",2,0
gp,TLD,gp,2,0
gq,TLD,"*.gq",2,0
gq,TLD,gq,2,0
gr,TLD,"*.gr",2,0
gr,TLD,gr,2,0
gs,TLD,"*.gs",2,0
gs,TLD,gs,2,0
gt,TLD,"*.gt",2,0
gt,TLD,gt,2,0
gu,TLD,"*.gu",2,0
gu,TLD,gu,2,0
gw,TLD,"*.gw",2,0
gw,TLD,gw,2,0
gy,TLD,"*.gy",2,0
gy,TLD,gy,2,0
hk,TLD,"*.hk",2,0
hk,TLD,hk,2,0
hm,TLD,"*.hm",2,0
hm,TLD,hm,2,0
hn,TLD,"*.hn",2,0
hn,TLD,hn,2,0
hr,TLD,"*.hr",2,0
hr,TLD,hr,2,0
ht,TLD,"*.ht",2,0
ht,TLD,ht,2,0
hu,TLD,"*.hu",2,0
hu,TLD,hu,2,0
id,TLD,"*.id",2,0
id,TLD,id,2,0
ie,TLD,"*.ie",2,0
ie,TLD,ie,2,0
il,TLD,"*.il",2,0
il,TLD,il,2,0
"ישראל",TLD,"*.ישראל",2,0
"ישראל",TLD,"ישראל",2,0
"ישראל",TLD,"*.xn--4dbrk0ce",2,0
"ישראל",TLD,"xn--4dbrk0ce",2,0
im,TLD,"*.im",2,0
im,TLD,im,2,0
in,TLD,"*.in",2,0
in,TLD,in,2,0
info,TLD,"*.info",2,0
info,TLD,info,2,0
int,TLD,"*.int",2,0
int,TLD,int,2,0
io,TLD,"*.io",2,0
io,TLD,io,2,0
iq,TLD,"*.iq",2,0
iq,TLD,iq,2,0
ir,TLD,"*.ir",2,0
ir,TLD,ir,2,0
is,TLD,"*.is",2,0
is,TLD,is,2,0
it,TLD,"*.it",2,0
it,TLD,it,2,0
je,TLD,"*.je",2,0
je,TLD,je,2,0
"*.jm",ICANN,"*.jm",3,0
"*.jm",ICANN,jm,3,0
jo,TLD,"*.jo",2,0
jo,TLD,jo,2,0
jobs,TLD,"*.jobs",2,0
jobs,TLD,jobs,2,0
jp,TLD,"*.jp",2,0
jp,TLD,jp,2,0
ke,TLD,"*.ke",2,0
ke,TLD,ke,2,0
kg,TLD,"*.kg",2,0
kg,TLD,kg,2,0
"*.kh",ICANN,"*.kh",3,0
"*.kh",ICANN,kh,3,0
ki,TLD,"*.ki",2,0
ki,TLD,ki,2,0
km,TLD,"*.km",2,0
km,TLD,km,2,0
kn,TLD,"*.kn",2,0
kn,TLD,kn,2,0
kp,TLD,"*.kp",2,0
kp,TLD,kp,2,0
kr,TLD,"*.kr",2,0
kr,TLD,kr,2,0
kw,TLD,"*.kw",2,0
kw,TLD,kw,2,0
ky,TLD,"*.ky",2,0
ky,TLD,ky,2,0
kz,TLD,"*.kz",2,0
kz,TLD,kz,2,0
la,TLD,"*.la",2,0
la,TLD,la,2,0
lb,TLD,"*.lb",2,0
lb,TLD,lb,2,0
lc,TLD,"*.lc",2,0
lc,TLD,lc,2,0
li,TLD,"*.li",2,0
li,TLD,li,2,0
lk,TLD,"*.lk",2,0
lk,TLD,lk,2,0
lr,TLD,"*.lr",2,0
lr,TLD,lr,2,0
ls,TLD,"*.ls",2,0
ls,TLD,ls,2,0
lt,TLD,"*.lt",2,0
lt,TLD,lt,2,0
lu,TLD,"*.lu",2,0
lu,TLD,lu,2,0
lv,TLD,"*.lv",2,0
lv,TLD,lv,2,0
ly,TLD,"*.ly",2,0
ly,TLD,ly,2,0
ma,TLD,"*.ma",2,0
ma,TLD,ma,2,0
mc,TLD,"*.mc",2,0
mc,TLD,mc,2,0
md,TLD,"*.md",2,0
md,TLD,md,2,0
me,TLD,"*.me",2,0
me,TLD,me,2,0
mg,TLD,"*.mg",2,0
mg,TLD,mg,2,0
mh,TLD,"*.mh",2,0
mh,TLD,mh,2,0
mil,TLD,"*.mil",2,0
mil,TLD,mil,2,0
mk,TLD,"*.mk",2,0
mk,TLD,mk,2,0
ml,TLD,"*.ml",2,0
ml,TLD,ml,2,0
"*.mm",ICANN,"*.mm",3,0
"*.mm",ICANN,mm,3,0
mn,TLD,"*.mn",2,0
mn,TLD,mn,2,0
mo,TLD,"*.mo",2,0
mo,TLD,mo,2,0
mobi,TLD,"*.mobi",2,0
mobi,TLD,mobi,2,0
mp,TLD,"*.mp",2,0
mp,TLD,mp,2,0
mq,TLD,"*.mq",2,0
mq,TLD,mq,2,0
mr,TLD,"*.mr",2,0
mr,TLD,mr,2,0
ms,TLD,"*.ms",2,0
ms,TLD,ms,2,0
mt,TLD,"*.mt",2,0
mt,TLD,mt,2,0
mu,TLD,"*.mu",2,0
mu,TLD,mu,2,0
museum,TLD,"*.museum",2,0
museum,TLD,museum,2,0
mv,TLD,"*.mv",2,0
mv,TLD,mv,2,0
mw,TLD,"*.mw",2,0
mw,TLD,mw,2,0
mx,TLD,"*.mx",2,0
mx,TLD,mx,2,0
my,TLD,"*.my",2,0
my,TLD,my,2,0
mz,TLD,"*.mz",2,0
mz,TLD,mz,2,0
na,TLD,"*.na",2,0
na,TLD,na,2,0
name,TLD,"*.name",2,0
name,TLD,name,2,0
nc,TLD,"*.nc",2,0
nc,TLD,nc,2,0
ne,TLD,"*.ne",2,0
ne,TLD,ne,2,0
net,TLD,"*.net",2,0
net,TLD,net,2,0
nf,TLD,"*.nf",2,0
nf,TLD,nf,2,0
ng,TLD,"*.ng",2,0
ng,TLD,ng,2,0
ni,TLD,"*.ni",2,0
ni,TLD,ni,2,0
nl,TLD,"*.nl",2,0
nl,TLD,nl,2,0
no,TLD,"*.no",2,0
no,TLD,no,2,0
"*.np",ICANN,"*.np",3,0
"*.np",ICANN,np,3,0
nr,TLD,"*.nr",2,0
nr,TLD,nr,2,0
nu,TLD,"*.nu",2,0
nu,TLD,nu,2,0
nz,TLD,"*.nz",2,0
nz,TLD,nz,2,0
om,TLD,"*.om",2,0
om,TLD,om,2,0
onion,TLD,"*.onion",2,0
onion,TLD,onion,2,0
org,TLD,"*.org",2,0
org,TLD,org,2,0
pa,TLD,"*.pa",2,0
pa,TLD,pa,2,0
pe,TLD,"*.pe",2,0
pe,TLD,pe,2,0
pf,TLD,"*.pf",2,0
pf,TLD,pf,2,0
"*.pg",ICANN,"*.pg",3,0
"*.pg",ICANN,pg,3,0
ph,TLD,"*.ph",2,0
ph,TLD,ph,2,0
pk,TLD,"*.pk",2,0
pk,TLD,pk,2,0
pl,TLD,"*.pl",2,0
pl,TLD,pl,2,0
pm,TLD,"*.pm",2,0
pm,TLD,pm,2,0
pn,TLD,"*.pn",2,0
pn,TLD,pn,2,0
post,TLD,"*.post",2,0
post,TLD,post,2,0
pr,TLD,"*.pr",2,0
pr,TLD,pr,2,0
pro,TLD,"*.pro",2,0
pro,TLD,pro,2,0
ps,TLD,"*.ps",2,0
ps,TLD,ps,2,0
pt,TLD,"*.pt",2,0
pt,TLD,pt,2,0
pw,TLD,"*.pw",2,0
pw,TLD,pw,2,0
py,TLD,"*.py",2,0
py,TLD,py,2,0
qa,TLD,"*.qa",2,0
qa,TLD,qa,2,0
re,TLD,"*.re",2,0
re,TLD,re,2,0
ro,TLD,"*.ro",2,0
ro,TLD,ro,2,0
rs,TLD,"*.rs",2,0
rs,TLD,rs,2,0
ru,TLD,"*.ru",2,0
ru,TLD,ru,2,0
rw,TLD,"*.rw",2,0
rw,TLD,rw,2,0
sa,TLD,"*.sa",2,0
sa,TLD,sa,2,0
sb,TLD,"*.sb",2,0
sb,TLD,sb,2,0
sc,TLD,"*.sc",2,0
sc,TLD,sc,2,0
sd,TLD,"*.sd",2,0
sd,TLD,sd,2,0
se,TLD,"*.se",2,0
se,TLD,se,2,0
sg,TLD,"*.sg",2,0
sg,TLD,sg,2,0
sh,TLD,"*.sh",2,0
sh,TLD,sh,2,0
si,TLD,"*.si",2,0
si,TLD,si,2,0
sj,TLD,"*.sj",2,0
sj,TLD,sj,2,0
sk,TLD,"*.sk",2,0
sk,TLD,sk,2,0
sl,TLD,"*.sl",2,0
sl,TLD,sl,2,0
sm,TLD,"*.sm",2,0
sm,TLD,sm,2,0
sn,TLD,"*.sn",2,0
sn,TLD,sn,2,0
so,TLD,"*.so",2,0
so,TLD,so,2,0
sr,TLD,"*.sr",2,0
sr,TLD,sr,2,0
ss,TLD,"*.ss",2,0
ss,TLD,ss,2,0
st,TLD,"*.st",2,0
st,TLD,st,2,0
su,TLD,"*.su",2,0
su,TLD,su,2,0
sv,TLD,"*.sv",2,0
sv,TLD,sv,2,0
sx,TLD,"*.sx",2,0
sx,TLD,sx,2,0
sy,TLD,"*.sy",2,0
sy,TLD,sy,2,0
sz,TLD,"*.sz",2,0
sz,TLD,sz,2,0
tc,TLD,"*.tc",2,0
tc,TLD,tc,2,0
td,TLD,"*.td",2,0
td,TLD,td,2,0
tel,TLD,"*.tel",2,0
tel,TLD,tel,2,0
tf,TLD,"*.tf",2,0
tf,TLD,tf,2,0
tg,TLD,"*.tg",2,0
tg,TLD,tg,2,0
th,TLD,"*.th",2,0
th,TLD,th,2,0
tj,TLD,"*.tj",2,0
tj,TLD,tj,2,0
tk,TLD,"*.tk",2,0
tk,TLD,tk,2,0
tl,TLD,"*.tl",2,0
tl,TLD,tl,2,0
tm,TLD,"*.tm",2,0
tm,TLD,tm,2,0
tn,TLD,"*.tn",2,0
tn,TLD,tn,2,0
to,TLD,"*.to",2,0
to,TLD,to,2,0
tr,TLD,"*.tr",2,0
tr,TLD,tr,2,0
tt,TLD,"*.tt",2,0
tt,TLD,tt,2,0
tv,TLD,"*.tv",2,0
tv,TLD,tv,2,0
tw,TLD,"*.tw",2,0
tw,TLD,tw,2,0
tz,TLD,"*.tz",2,0
tz,TLD,tz,2,0
ua,TLD,"*.ua",2,0
ua,TLD,ua,2,0
ug,TLD,"*.ug",2,0
ug,TLD,ug,2,0
uk,TLD,"*.uk",2,0
uk,TLD,uk,2,0
us,TLD,"*.us",2,0
us,TLD,us,2,0
uy,TLD,"*.uy",2,0
uy,TLD,uy,2,0
uz,TLD,"*.uz",2,0
uz,TLD,uz,2,0
va,TLD,"*.va",2,0
va,TLD,va,2,0
vc,TLD,"*.vc",2,0
vc,TLD,vc,2,0
ve,TLD,"*.ve",2,0
ve,TLD,ve,2,0
vg,TLD,"*.vg",2,0
vg,TLD,vg,2,0
vi,TLD,"*.vi",2,0
vi,TLD,vi,2,0
vn,TLD,"*.vn",2,0
vn,TLD,vn,2,0
vu,TLD,"*.vu",2,0
vu,TLD,vu,2,0
wf,TLD,"*.wf",2,0
wf,TLD,wf,2,0
ws,TLD,"*.ws",2,0
ws,TLD,ws,2,0
yt,TLD,"*.yt",2,0
yt,TLD,yt,2,0
"امارات",TLD,"*.امارات",2,0
"امارات",TLD,"امارات",2,0
"امارات",TLD,"*.xn--mgbaam7a8h",2,0
"امارات",TLD,"xn--mgbaam7a8h",2,0
"հայ",TLD,"*.հայ",2,0
"հայ",TLD,"հայ",2,0
"հայ",TLD,"*.xn--y9a3aq",2,0
"հայ",TLD,"xn--y9a3aq",2,0
"বাংলা",TLD,"*.বাংলা",2,0
"বাংলা",TLD,"বাংলা",2,0
"বাংলা",TLD,"*.xn--54b7fta0cc",2,0
"বাংলা",TLD,"xn--54b7fta0cc",2,0
"бг",TLD,"*.бг",2,0
"бг",TLD,"бг",2,0
"бг",TLD,"*.xn--90ae",2,0
"бг",TLD,"xn--90ae",2,0
"البحرين",TLD,"*.البحرين",2,0
"البحرين",TLD,"البحرين",2,0
"البحرين",TLD,"*.xn--mgbcpq6gpa1a",2,0
"البحرين",TLD,"xn--mgbcpq6gpa1a",2,0
"бел",TLD,"*.бел",2,0
"бел",TLD,"бел",2,0
"бел",TLD,"*.xn--90ais",2,0
"бел",TLD,"xn--90ais",2,0
"中国",TLD,"*.中国",2,0
"中国",TLD,"中国",2,0
"中国",TLD,"*.xn--fiqs8s",2,0
"中国",TLD,"xn--fiqs8s",2,0
"中國",TLD,"*.中國",2,0
"中國",TLD,"中國",2,0
"中國",TLD,"*.xn--fiqz9s",2,0
"中國",TLD,"xn--fiqz9s",2,0
"الجزائر",TLD,"*.الجزائر",2,0
"الجزائر",TLD,"الجزائر",2,0
"الجزائر",TLD,"*.xn--lgbbat1ad8j",2,0
"الجزائر",TLD,"xn--lgbbat1ad8j",2,0
"مصر",TLD,"*.مصر",2,0
"مصر",TLD,"مصر",2,0
"مصر",TLD,"*.xn--wgbh1c",2,0
"مصر",TLD,"xn--wgbh1c",2,0
"ею",TLD,"*.ею",2,0
"ею",TLD,"ею",2,0
"ею",TLD,"*.xn--e1a4c",2,0
"ею",TLD,"xn--e1a4c",2,0
"ευ",TLD,"*.ευ",2,0
"ευ",TLD,"ευ",2,0
"ευ",TLD,"*.xn--qxa6a",2,0
"ευ",TLD,"xn--qxa6a",2,0
"موريتانيا",TLD,"*.موريتانيا",2,0
"موريتانيا",TLD,"موريتانيا",2,0
"موريتانيا",TLD,"*.xn--mgbah1a3hjkrd",2,0
"موريتانيا",TLD,"xn--mgbah1a3hjkrd",2,0
"გე",TLD,"*.გე",2,0
"გე",TLD,"გე",2,0
"გე",TLD,"*.xn--node",2,0
"გე",TLD,"xn--node",2,0
"ελ",TLD,"*.ελ",2,0
"ελ",TLD,"ελ",2,0
"ελ",TLD,"*.xn--qxam",2,0
"ελ",TLD,"xn--qxam",2,0
"香港",TLD,"*.香港",2,0
"香港",TLD,"香港",2,0
"香港",TLD,"*.xn--j6w193g",2,0
"香港",TLD,"xn--j6w193g",2,0
"ಭಾರತ",TLD,"*.ಭಾರತ",2,0
"ಭಾರತ",TLD,"ಭಾರತ",2,0
"ಭಾರತ",TLD,"*.xn--2scrj9c",2,0
"ಭಾರತ",TLD,"xn--2scrj9c",2,0
"ଭାରତ",TLD,"*.ଭାରତ",2,0
"ଭାରତ",TLD,"ଭାରତ",2,0
"ଭାରତ",TLD,"*.xn--3hcrj9c",2,0
"ଭାରତ",TLD,"xn--3hcrj9c",2,0
"ভাৰত",TLD,"*.ভাৰত",2,0
"ভাৰত",TLD,"ভাৰত",2,0
"ভাৰত",TLD,"*.xn--45br5cyl",2,0
"ভাৰত",TLD,"xn--45br5cyl",2,0
"भारतम्",TLD,"*.भारतम्",2,0
"भारतम्",TLD,"भारतम्",2,0
"भारतम्",TLD,"*.xn--h2breg3eve",2,0
"भारतम्",TLD,"xn--h2breg3eve",2,0
"भारोत",TLD,"*.भारोत",2,0
"भारोत",TLD,"भारोत",2,0
"भारोत",TLD,"*.xn--h2brj9c8c",2,0
"भारोत",TLD,"xn--h2brj9c8c",2,0
"ڀارت",TLD,"*.ڀارت",2,0
"ڀارت",TLD,"ڀارت",2,0
"ڀارت",TLD,"*.xn--mgbgu82a",2,0
"ڀارت",TLD,"xn--mgbgu82a",2,0
"ഭാരതം",TLD,"*.ഭാരതം",2,0
"ഭാരതം",TLD,"ഭാരതം",2,0
"ഭാരതം",TLD,"*.xn--rvc1e0am3e",2,0
"ഭാരതം",TLD,"xn--rvc1e0am3e",2,0
"भारत",TLD,"*.भारत",2,0
"भारत",TLD,"भारत",2,0
"भारत",TLD,"*.xn--h2brj9c",2,0
"भारत",TLD,"xn--h2brj9c",2,0
"بارت",TLD,"*.بارت",2,0
"بارت",TLD,"بارت",2,0
"بارت",TLD,"*.xn--mgbbh1a",2,0
"بارت",TLD,"xn--mgbbh1a",2,0
"بھارت",TLD,"*.بھارت",2,0
"بھارت",TLD,"بھارت",2,0
"بھارت",TLD,"*.xn--mgbbh1a71e",2,0
"بھارت",TLD,"xn--mgbbh1a71e",2,0
"భారత్",TLD,"*.భారత్",2,0
"భారత్",TLD,"భారత్",2,0
"భారత్",TLD,"*.xn--fpcrj9c3d",2,0
"భారత్",TLD,"xn--fpcrj9c3d",2,0
"ભારત",TLD,"*.ભારત",2,0
"ભારત",TLD,"ભારત",2,0
"ભારત",TLD,"*.xn--gecrj9c",2,0
"ભારત",TLD,"xn--gecrj9c",2,0
"ਭਾਰਤ",TLD,"*.ਭਾਰਤ",2,0
"ਭਾਰਤ",TLD,"ਭਾਰਤ",2,0
"ਭਾਰਤ",TLD,"*.xn--s9brj9c",2,0
"ਭਾਰਤ",TLD,"xn--s9brj9c",2,0
"ভারত",TLD,"*.ভারত",2,0
"ভারত",TLD,"ভারত",2,0
"ভারত",TLD,"*.xn--45brj9c",2,0
"ভারত",TLD,"xn--45brj9c",2,0
"இந்தியா",TLD,"*.இந்தியா",2,0
"இந்தியா",TLD,"இந்தியா",2,0
"இந்தியா",TLD,"*.xn--xkc2dl3a5ee0h",2,0
"இந்தியா",TLD,"xn--xkc2dl3a5ee0h",2,0
"ایران",TLD,"*.ایران",2,0
"ایران",TLD,"ایران",2,0
"ایران",TLD,"*.xn--mgba3a4f16a",2,0
"ایران",TLD,"xn--mgba3a4f16a",2,0
"ايران",TLD,"*.ايران",2,0
"ايران",TLD,"ايران",2,0
"ايران",TLD,"*.xn--mgba3a4fra",2,0
"ايران",TLD,"xn--mgba3a4fra",2,0
"عراق",TLD,"*.عراق",2,0
"عراق",TLD,"عراق",2,0
"عراق",TLD,"*.xn--mgbtx2b",2,0
"عراق",TLD,"xn--mgbtx2b",2,0
"الاردن",TLD,"*.الاردن",2,0
"الاردن",TLD,"الاردن",2,0
"الاردن",TLD,"*.xn--mgbayh7gpa",2,0
"الاردن",TLD,"xn--mgbayh7gpa",2,0
"한국",TLD,"*.한국",2,0
"한국",TLD,"한국",2,0
"한국",TLD,"*.xn--3e0b707e",2,0
"한국",TLD,"xn--3e0b707e",2,0
"қаз",TLD,"*.қаз",2,0
"қаз",TLD,"қаз",2,0
"қаз",TLD,"*.xn--80ao21a",2,0
"қаз",TLD,"xn--80ao21a",2,0
"ລາວ",TLD,"*.ລາວ",2,0
"ລາວ",TLD,"ລາວ",2,0
"ລາວ",TLD,"*.xn--q7ce6a",2,0
"ລາວ",TLD,"xn--q7ce6a",2,0
"ලංකා",TLD,"*.ලංකා",2,0
"ලංකා",TLD,"ලංකා",2,0
"ලංකා",TLD,"*.xn--fzc2c9e2c",2,0
"ලංකා",TLD,"xn--fzc2c9e2c",2,0
"இலங்கை",TLD,"*.இலங்கை",2,0
"இலங்கை",TLD,"இலங்கை",2,0
"இலங்கை",TLD,"*.xn--xkc2al3hye2a",2,0
"இலங்கை",TLD,"xn--xkc2al3hye2a",2,0
"المغرب",TLD,"*.المغرب",2,0
"المغرب",TLD,"المغرب",2,0
"المغرب",TLD,"*.xn--mgbc0a9azcg",2,0
"المغرب",TLD,"xn--mgbc0a9azcg",2,0
"мкд",TLD,"*.мкд",2,0
"мкд",TLD,"мкд",2,0
"мкд",TLD,"*.xn--d1alf",2,0
"мкд",TLD,"xn--d1alf",2,0
"мон",TLD,"*.мон",2,0
"мон",TLD,"мон",2,0
